"","conflict_id","year","incompatibility","intensity_level","peripheral","duration","country","duration2","ep_end","Tonnage_mt_Combined","Tonnage_mt_emergency","Tonnage_mt_development","Value_Combined","Value_emergency","Value_development","commodities_Combined","commodities_emergency","commodities_development","partners_Combined","partners_emergency","partners_development","Value","Tonnage_mt","binary_emergency","n","frac_emergency","sum_tonnage_emergency","instrument_emergency","Value_t1","Tonnage_mt_t1","t1_commodities","sum_tonnage_t1","wheat_binary","n_partners_emergency","n_partners_development","inflation_adjustment","bd_best","lagged_deaths","population","gdp_pc","current_polity","democracy","lootable","Diamonds","Drugs","guarantee","rugged_terrain","forest_cover"
"73",227,1994,2,1,0,3,"India",4,1,244333,NA,NA,199342013.252269,NA,NA,"corn soya blend. vegetabla oil, bulgur",NA,NA,"CARE, Catholic Relief Services. World Food Program",NA,NA,199342013.252269,244.333,NA,29,0.0344827586206897,NA,NA,0,0,NA,1031.2,0,0,0,1.69403890481813,68,182,20.667332140951,346.1029503,8,TRUE,1,1,1,FALSE,114.994522094727,40.251579284668
"74",227,1996,2,1,0,0,"India",1,0,NA,0,244.05,NA,0,196683488.278117,NA,NA,"csb,vo  ,bulgur,csb,vo,csb,vo",NA,NA,"CARE,CRS,WFP",196683488.278117,244.05,0,29,0.0344827586206897,824.79,28.4410344827586,0,0,NA,469.945,0,0,3,1.60080061626733,173,68,20.7054737350489,399.9500768,8,TRUE,1,1,1,FALSE,114.994522094727,40.251579284668
"75",227,1997,2,1,0,1,"India",2,0,NA,0,214.9,NA,0,146586393.39376,NA,NA,"csb, veg. oil,bulgur, veg. oil, csb,csb, veg. oil",NA,NA,"CARE,CRS,WFP",146586393.39376,214.9,0,29,0.0344827586206897,781.36,26.9434482758621,0,0,NA,732.08,0,0,3,1.56423558116597,84,173,20.7241654621623,415.493797,8,TRUE,1,1,1,FALSE,114.994522094727,40.251579284668
"76",227,1998,2,1,0,2,"India",3,0,NA,0,200.17,NA,0,151497638.617862,NA,NA,"csb, veg. oil,bulgur, veg. oil, csb,csb",NA,NA,"CARE*,CRS*,WFP*",151497638.617862,200.17,0,29,0.0344827586206897,901.75,31.0948275862069,0,0,NA,1015.77,0,0,3,1.54040539849701,99,84,20.7425620428957,413.2989342,9,TRUE,1,1,1,FALSE,114.994522094727,40.251579284668
"77",227,1999,2,1,0,3,"India",4,0,NA,0,277.2,NA,0,192794979.216858,NA,NA,"csb, veg. oil,bulgur, veg. oil, csb,csb, veg. oil",NA,NA,"CARE*,CRS*,WFP",192794979.216858,277.2,0,29,0.0344827586206897,669.386,23.082275862069,0,0,NA,1908.5,0,0,3,1.50734717358679,91,99,20.7606176470956,441.9987596,9,TRUE,1,1,1,FALSE,114.994522094727,40.251579284668
"78",227,1999,2,1,0,3,"India",4,0,NA,0,277.2,NA,0,192794979.216858,NA,NA,"csb, veg. oil,bulgur, veg. oil, csb,csb, veg. oil",NA,NA,"CARE*,CRS*,WFP",192794979.216858,277.2,0,29,0.0344827586206897,669.386,23.082275862069,0,0,NA,1908.5,0,0,3,1.50734717358679,35,91,20.7606176470956,441.9987596,9,TRUE,1,1,1,FALSE,114.994522094727,40.251579284668
"79",227,2000,2,1,0,4,"India",5,0,NA,4.5,262.42,NA,2723286.41654164,171045864.822969,NA,"csb","csb, veg. oil,bulgur, csb, veg. oil, rice, csb, veg. oil",NA,"CARE","CARE*,CRS* ,WFP",173769151.23951,266.92,1,29,0.0344827586206897,901.63,31.0906896551724,0,0,NA,354.595,0,1,3,1.45825243188308,25,35,20.7782989012191,443.3141934,9,TRUE,1,1,1,FALSE,114.994522094727,40.251579284668
"80",227,2000,2,1,0,4,"India",5,0,NA,4.5,262.42,NA,2723286.41654164,171045864.822969,NA,"csb","csb, veg. oil,bulgur, csb, veg. oil, rice, csb, veg. oil",NA,"CARE","CARE*,CRS* ,WFP",173769151.23951,266.92,1,29,0.0344827586206897,901.63,31.0906896551724,0,0,NA,354.595,0,1,3,1.45825243188308,146,25,20.7782989012191,443.3141934,9,TRUE,1,1,1,FALSE,114.994522094727,40.251579284668
"81",227,2000,2,1,0,4,"India",5,0,NA,4.5,262.42,NA,2723286.41654164,171045864.822969,NA,"csb","csb, veg. oil,bulgur, csb, veg. oil, rice, csb, veg. oil",NA,"CARE","CARE*,CRS* ,WFP",173769151.23951,266.92,1,29,0.0344827586206897,901.63,31.0906896551724,0,0,NA,354.595,0,1,3,1.45825243188308,25,146,20.7782989012191,443.3141934,9,TRUE,1,1,1,FALSE,114.994522094727,40.251579284668
"82",227,2001,2,1,0,5,"India",6,0,NA,0,181.89,NA,0,111037181.966063,NA,"","csb, veg. oil,bulgur, veg. oil, csb,csb, rice",NA,"CRS","CARE,CRS,WFP",111037181.966063,181.89,0,29,0.0344827586206897,646.64,22.2979310344828,0,0,NA,646,0,1,3,1.41830407154625,108,25,20.7955865775958,451.5730011,9,TRUE,1,1,1,FALSE,114.994522094727,40.251579284668
"83",227,2001,2,1,0,5,"India",6,0,NA,0,181.89,NA,0,111037181.966063,NA,"","csb, veg. oil,bulgur, veg. oil, csb,csb, rice",NA,"CRS","CARE,CRS,WFP",111037181.966063,181.89,0,29,0.0344827586206897,646.64,22.2979310344828,0,0,NA,646,0,1,3,1.41830407154625,65,108,20.7955865775958,451.5730011,9,TRUE,1,1,1,FALSE,114.994522094727,40.251579284668
"84",227,2002,2,1,0,6,"India",7,0,NA,0,161.994,NA,0,102672141.300639,NA,NA,"corn-soy blend, vegetable oil,bulgur, vegetable oil, corn-soy blend,corn-soy blend",NA,NA,"CARE,CRS,WFP",102672141.300639,161.994,0,29,0.0344827586206897,895.42,30.8765517241379,0,0,NA,445.67,0,0,3,1.39602807635285,122,65,20.8124822044068,470.9867859,9,TRUE,1,1,1,FALSE,114.994522094727,40.251579284668
"85",227,2002,2,1,0,6,"India",7,0,NA,0,161.994,NA,0,102672141.300639,NA,NA,"corn-soy blend, vegetable oil,bulgur, vegetable oil, corn-soy blend,corn-soy blend",NA,NA,"CARE,CRS,WFP",102672141.300639,161.994,0,29,0.0344827586206897,895.42,30.8765517241379,0,0,NA,445.67,0,0,3,1.39602807635285,57,122,20.8124822044068,470.9867859,9,TRUE,1,1,1,FALSE,114.994522094727,40.251579284668
"86",227,2003,2,1,0,7,"India",8,0,NA,0,62.25,NA,0,58423621.6346015,NA,NA,"veg. oil,bulgur, veg. oil,
corn-soy blend",NA,NA,"CARE,CRS",58423621.6346015,62.25,0,29,0.0344827586206897,1910.9,65.8931034482759,0,0,NA,573.47,0,0,2,1.36466802536232,33,57,20.8289971134639,546.7266145,9,TRUE,1,1,1,FALSE,114.994522094727,40.251579284668
"87",227,2003,2,1,0,7,"India",8,0,NA,0,62.25,NA,0,58423621.6346015,NA,NA,"veg. oil,bulgur, veg. oil,
corn-soy blend",NA,NA,"CARE,CRS",58423621.6346015,62.25,0,29,0.0344827586206897,1910.9,65.8931034482759,0,0,NA,573.47,0,0,2,1.36466802536232,33,33,20.8289971134639,546.7266145,9,TRUE,1,1,1,FALSE,114.994522094727,40.251579284668
"88",227,2004,2,1,0,8,"India",9,0,NA,0,65.78,NA,0,54323764.6744012,NA,NA,"veg. oil,bulgur, veg. oil",NA,NA,"CARE,CRS",54323764.6744012,65.78,0,29,0.0344827586206897,1666.82,57.4765517241379,0,0,NA,229.3,0,0,2,1.32921037540253,59,33,20.8451501893602,627.7742473,9,TRUE,1,1,1,FALSE,114.994522094727,40.251579284668
"89",227,2004,2,1,0,8,"India",9,0,NA,0,65.78,NA,0,54323764.6744012,NA,NA,"veg. oil,bulgur, veg. oil",NA,NA,"CARE,CRS",54323764.6744012,65.78,0,29,0.0344827586206897,1666.82,57.4765517241379,0,0,NA,229.3,0,0,2,1.32921037540253,38,59,20.8451501893602,627.7742473,9,TRUE,1,1,1,FALSE,114.994522094727,40.251579284668
"90",227,2005,2,1,0,9,"India",10,0,NA,0,60.7,NA,0,45989165.2252475,NA,NA,"veg. oil, crude-de-gummed veg.,bulgur, veg. oil",NA,NA,"CARE,CRS",45989165.2252475,60.7,0,29,0.0344827586206897,1811.27,62.4575862068966,0,0,NA,65.186,0,0,2,1.28592821782178,199,38,20.8609472922606,714.8610135,9,TRUE,1,1,1,FALSE,114.994522094727,40.251579284668
"91",227,2006,2,1,0,10,"India",11,0,NA,0,65.79,NA,0,51702187.7864969,NA,NA,"veg. oil,bulgur, veg. oil,",NA,NA,"CARE,CRS",51702187.7864969,65.79,0,29,0.0344827586206897,1426.2,49.1793103448276,0,0,NA,212.35,0,0,2,1.24578781990325,546,199,20.8764042540371,806.7532806,9,TRUE,1,1,1,FALSE,114.994522094727,40.251579284668
"92",227,2007,2,1,0,11,"India",12,0,NA,0,43.47,NA,0,37587543.845619,NA,NA,"green peas, veg. oil,bulgur, veg. oil",NA,NA,"CARE,CRS",37587543.845619,43.47,0,29,0.0344827586206897,1357.239,46.8013448275862,0,0,NA,23.21,0,0,2,1.21102474549159,377,546,20.8914964747379,1028.334771,9,TRUE,1,1,1,FALSE,114.994522094727,40.251579284668
"93",227,2008,2,1,0,12,"India",13,0,NA,0,6.73,NA,0,15729155.5105184,NA,NA,",bulgur, vegetable
oil",NA,NA,"CARE,CRS",15729155.5105184,6.73,0,29,0.0344827586206897,1964.83,67.7527586206896,0,0,NA,10.48,0,0,2,1.1665224573576,384,377,20.9061453755396,998.522339,9,TRUE,1,1,1,FALSE,114.994522094727,40.251579284668
"94",227,2009,2,1,0,13,"India",14,0,NA,0,8.2,NA,0,15758291.0313363,NA,NA,",bulgur, vegetable oil",NA,NA,"CARE*,CRS",15758291.0313363,8.2,0,29,0.0344827586206897,1919.76,66.1986206896552,0,0,NA,14.3,0,0,2,1.17027151099746,522,384,20.9202511985365,1101.96084,9,TRUE,1,1,1,FALSE,114.994522094727,40.251579284668
"95",227,2010,2,1,0,14,"India",15,0,NA,0,7,NA,0,4299085.22095109,NA,NA,"bulgur, vegetable oil ",NA,NA,"CRS",4299085.22095109,7,0,29,0.0344827586206897,1650.48,56.9131034482759,0,0,NA,40.68,0,0,1,1.15142759754428,569,522,20.9337545889873,1357.563719,9,TRUE,1,1,1,FALSE,114.994522094727,40.251579284668
"96",227,2011,2,1,0,15,"India",16,0,NA,0,0,NA,0,1019922.24124108,NA,NA,"",NA,NA,"CRS",1019922.24124108,0,0,29,0.0344827586206897,1033.35,35.6327586206896,0,0,NA,50,0,0,1,1.11637723428314,299,569,20.9466403447881,1458.103527,9,TRUE,1,1,1,FALSE,114.994522094727,40.251579284668
"97",227,2012,2,1,0,16,"India",17,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,29,0.0344827586206897,988.337,34.0805862068965,0,0,NA,0,0,0,0,1.09370268886071,245,299,20.9589565740683,1443.879529,9,TRUE,1,1,1,FALSE,114.994522094727,40.251579284668
"98",227,2013,2,1,0,17,"India",18,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,29,0.0344827586206897,856.87,29.5472413793103,0,0,NA,0,0,0,0,1.07790096733193,215,245,20.9707867347696,1449.605912,9,TRUE,1,1,1,FALSE,114.994522094727,40.251579284668
"99",227,2014,2,1,0,18,"India",19,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,29,0.0344827586206897,821.2529,28.3190655172414,0,0,NA,0,0,0,0,1.06076470298319,198,215,20.982242974648,1573.881492,9,TRUE,1,1,1,FALSE,114.994522094727,40.251579284668
"100",227,2015,2,1,0,19,"India",20,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,29,0.0344827586206897,711.16,24.5227586206897,0,0,NA,0,0,0,0,1.05948127668537,146,198,20.9934093055607,1605.605434,9,TRUE,1,1,1,FALSE,114.994522094727,40.251579284668
"101",227,2016,2,1,0,20,"India",21,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,29,0.0344827586206897,1388.714,47.8866896551724,0,0,NA,0,0,0,0,1.04622187346466,268,146,21.0043081063633,1732.564262,9,TRUE,1,1,1,FALSE,114.994522094727,40.251579284668
"102",227,2017,2,1,0,21,"India",22,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,29,0.0344827586206897,1129.763,38.9573448275862,0,0,NA,0,0,0,0,1.02438761536819,245,268,21.014934080302,1981.65105,9,TRUE,1,1,1,FALSE,114.994522094727,40.251579284668
"103",227,2018,2,1,0,22,"India",23,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,29,0.0344827586206897,1209.882,41.7200689655172,0,0,NA,0,0,0,0,1,309,245,21.0253073139058,2005.863005,9,TRUE,1,1,1,FALSE,114.994522094727,40.251579284668
"104",227,2019,2,1,0,23,"India",24,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,29,0.0344827586206897,1315.526,45.3629655172414,0,0,NA,0,0,0,0,0.982211439103084,216,309,21.0354583741811,2104.1459,NA,NA,1,1,1,FALSE,114.994522094727,40.251579284668
"105",230,2009,2,1,0,0,"Yemen Arab Republic",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,0,NA,NA,NA,NA,0,0,0,FALSE,NA,NA
"106",230,2010,2,1,0,1,"Yemen Arab Republic",2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175,94,NA,NA,NA,NA,0,0,0,FALSE,NA,NA
"107",230,2011,2,2,0,2,"Yemen Arab Republic",3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1140,175,NA,NA,NA,NA,0,0,0,FALSE,NA,NA
"108",230,2012,2,2,0,3,"Yemen Arab Republic",4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2330,1140,NA,NA,NA,NA,0,0,0,FALSE,NA,NA
"109",230,2013,2,1,0,4,"Yemen Arab Republic",5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,582,2330,NA,NA,NA,NA,0,0,0,FALSE,NA,NA
"110",230,2014,2,2,0,5,"Yemen Arab Republic",6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,626,582,NA,NA,NA,NA,0,0,0,FALSE,NA,NA
"111",230,2014,2,2,0,5,"Yemen Arab Republic",6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1034,626,NA,NA,NA,NA,0,0,0,FALSE,NA,NA
"112",230,2015,2,2,0,6,"Yemen Arab Republic",7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,1034,NA,NA,NA,NA,0,0,0,FALSE,NA,NA
"113",230,2015,2,2,0,6,"Yemen Arab Republic",7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6368,35,NA,NA,NA,NA,0,0,0,FALSE,NA,NA
"114",230,2015,2,2,0,6,"Yemen Arab Republic",7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145,6368,NA,NA,NA,NA,0,0,0,FALSE,NA,NA
"115",230,2016,2,2,0,7,"Yemen Arab Republic",8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2934,145,NA,NA,NA,NA,0,0,0,FALSE,NA,NA
"116",230,2016,2,2,0,7,"Yemen Arab Republic",8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,2934,NA,NA,NA,NA,0,0,0,FALSE,NA,NA
"117",230,2017,2,2,0,8,"Yemen Arab Republic",9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2544,32,NA,NA,NA,NA,0,0,0,FALSE,NA,NA
"118",230,2017,2,2,0,8,"Yemen Arab Republic",9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130,2544,NA,NA,NA,NA,0,0,0,FALSE,NA,NA
"119",230,2018,2,2,0,9,"Yemen Arab Republic",10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4480,130,NA,NA,NA,NA,0,0,0,FALSE,NA,NA
"120",230,2018,2,2,0,9,"Yemen Arab Republic",10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,4480,NA,NA,NA,NA,0,0,0,FALSE,NA,NA
"121",230,2019,2,2,0,10,"Yemen Arab Republic",11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1705,36,NA,NA,NA,NA,0,0,0,FALSE,NA,NA
"122",231,1991,1,1,1,30,"Myanmar (Burma)",31,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,29,0.137931034482759,NA,NA,0,0,NA,1581,0,0,0,1.84405569155447,25,0,17.5505623957052,NA,-5,FALSE,1,1,1,FALSE,226.941284179688,69.5004272460938
"123",231,1992,1,1,1,31,"Myanmar (Burma)",32,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,29,0.137931034482759,NA,NA,0,0,NA,1740.15,0,0,0,1.78962226049771,25,25,17.5626986363946,NA,-5,FALSE,1,1,1,FALSE,226.941284179688,69.5004272460938
"124",231,2011,1,1,1,0,"Myanmar (Burma)",1,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,29,0.137931034482759,1033.35,142.531034482759,0,0,NA,50,0,0,0,1.11637723428314,209,25,17.7471521541471,1176.242453,-3,FALSE,1,1,1,FALSE,226.941284179688,69.5004272460938
"125",231,2012,1,1,1,1,"Myanmar (Burma)",2,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,29,0.137931034482759,988.337,136.322344827586,0,0,NA,0,0,0,0,1.09370268886071,702,209,17.7554151929756,1165.794329,-3,FALSE,1,1,1,FALSE,226.941284179688,69.5004272460938
"126",231,2013,1,1,1,2,"Myanmar (Burma)",3,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,29,0.137931034482759,856.87,118.188965517241,0,0,NA,0,0,0,0,1.07790096733193,125,702,17.7639127624965,1162.33144,-3,FALSE,1,1,1,FALSE,226.941284179688,69.5004272460938
"127",231,2014,1,1,1,3,"Myanmar (Burma)",4,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,29,0.137931034482759,821.2529,113.276262068966,0,0,NA,0,0,0,0,1.06076470298319,83,125,17.7721398827144,1251.820765,-3,FALSE,1,1,1,FALSE,226.941284179688,69.5004272460938
"128",231,2015,1,1,1,4,"Myanmar (Burma)",5,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,29,0.137931034482759,711.16,98.0910344827586,0,0,NA,0,0,0,0,1.05948127668537,142,83,17.7797602160656,1287.430487,2,FALSE,1,1,1,FALSE,226.941284179688,69.5004272460938
"129",231,2016,1,1,1,5,"Myanmar (Burma)",6,0,NA,0.14,0,NA,943378.263303085,0,NA,"na",NA,NA,"UNICEF",NA,943378.263303085,0.14,1,29,0.137931034482759,1388.714,191.54675862069,0,0,NA,0,0,1,0,1.04622187346466,32,142,17.7866554283999,1266.546338,8,TRUE,1,1,1,FALSE,226.941284179688,69.5004272460938
"130",231,2017,1,1,1,6,"Myanmar (Burma)",7,0,NA,0.2,0,NA,1322484.41144034,0,NA,"na",NA,NA,"UNICEF",NA,1322484.41144034,0.2,1,29,0.137931034482759,1129.763,155.829379310345,0,0,NA,0,0,1,0,1.02438761536819,43,32,17.7929950522142,1291.542413,8,TRUE,1,1,1,FALSE,226.941284179688,69.5004272460938
"131",231,2018,1,1,1,7,"Myanmar (Burma)",8,0,NA,0,0,NA,0,0,NA,"na",NA,NA,"UNICEF",NA,0,0,0,29,0.137931034482759,1209.882,166.880275862069,0,0,NA,0,0,1,0,1,26,43,17.7990798787317,1418.177623,8,TRUE,1,1,1,FALSE,226.941284179688,69.5004272460938
"132",231,2019,1,1,1,8,"Myanmar (Burma)",9,0,NA,0.14,0,NA,1085841.62140853,0,NA,"na",NA,NA,"UNICEF",NA,1085841.62140853,0.14,1,29,0.137931034482759,1315.526,181.451862068966,0,0,NA,0,0,1,0,0.982211439103084,29,26,17.8053353621039,1407.813143,NA,NA,1,1,1,FALSE,226.941284179688,69.5004272460938
"133",233,1991,2,1,0,26,"Guatemala",27,0,30383,NA,NA,21206640.4528764,NA,NA,"food",NA,NA,"PVO and WFP",NA,NA,21206640.4528764,30.383,NA,29,0.379310344827586,NA,NA,33193002.4479804,142,"wheat and rice",1581,1,0,0,1.84405569155447,72,0,16.0451823187842,1011.754966,3,FALSE,1,1,1,FALSE,194.533721923828,61.7614479064941
"134",233,1992,2,1,0,27,"Guatemala",28,0,33824,NA,NA,17501968.8209895,NA,NA,"corn, rice, vegetable oil, corn-soy
blend, soy-fortified bulgur, beans, and wheat flour",NA,NA,"CARE, CRS, WFP, SHARE",NA,NA,17501968.8209895,33.824,NA,29,0.379310344827586,NA,NA,26844333.9074657,120,"wheat",1740.15,1,0,0,1.78962226049771,67,72,16.0714290055262,1093.962908,3,FALSE,1,1,1,FALSE,194.533721923828,61.7614479064941
"135",233,1993,2,1,0,28,"Guatemala",29,0,32931.6,NA,NA,21830267.8165196,NA,NA,"corn, rice, beans, vegoil, csb, bulgur, wheat flour",NA,NA,"WFP ,  CARE, CRS, PTC, SHARE",NA,NA,21830267.8165196,32.9316,NA,29,0.379310344827586,NA,NA,26070141.8930611,110,"wheat",1814.695,1,0,0,1.73800945953741,58,67,16.0969352402914,1164.374025,3,FALSE,1,1,1,FALSE,194.533721923828,61.7614479064941
"136",233,1994,2,1,0,29,"Guatemala",30,0,40225,NA,NA,24957.9363769045,NA,NA,"corn rice, vegetable oil, corn soya blend, bulgur. beans. wheat flour",NA,NA,"CARE, Catholic Relief Services Feed the Children. World SHARE. World Food Program",NA,NA,24957.9363769045,40.225,NA,29,0.379310344827586,NA,NA,25410583.5722719,95.6,"wheat",1031.2,1,0,0,1.69403890481813,37,58,16.1218408290156,1293.470198,3,FALSE,1,1,1,TRUE,194.533721923828,61.7614479064941
"137",233,1994,2,1,0,29,"Guatemala",30,0,40225,NA,NA,24957.9363769045,NA,NA,"corn rice, vegetable oil, corn soya blend, bulgur. beans. wheat flour",NA,NA,"CARE, Catholic Relief Services Feed the Children. World SHARE. World Food Program",NA,NA,24957.9363769045,40.225,NA,29,0.379310344827586,NA,NA,25410583.5722719,95.6,"wheat",1031.2,1,0,0,1.69403890481813,37,58,16.1218408290156,1293.470198,3,FALSE,1,1,1,FALSE,194.533721923828,61.7614479064941
"138",233,1995,2,1,0,30,"Guatemala",31,1,NA,0,40.54,NA,0,20743315.9505737,NA,NA,"corn, rice, stb, vegoil,beans, corn, ab, vegoil,beans, csb, rice, vegoil,beans, corn, csb, rice, vegoil,corn, wheat flour",NA,NA,"CARE,CRS,FTC,SHARE,WFP",20743315.9505737,40.54,0,29,0.379310344827586,1075.435,407.923620689655,0,0,NA,500.7,1,0,5,1.64781089357979,27,37,16.1463707169416,1424.682543,3,FALSE,1,1,1,FALSE,194.533721923828,61.7614479064941
"139",234,1991,1,1,1,42,"Israel",43,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,0,15.414696093934,13650.84118,6,TRUE,0,0,0,FALSE,164.315292358398,140.412979125977
"140",234,1992,1,1,1,43,"Israel",44,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,28,15.4492507629213,14758.34609,6,TRUE,0,0,0,FALSE,164.315292358398,140.412979125977
"141",234,1993,1,1,1,44,"Israel",45,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,33,15.4758316807129,14443.24297,6,TRUE,0,0,0,FALSE,164.315292358398,140.412979125977
"142",234,1994,1,1,1,45,"Israel",46,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,47,15.5017243092004,15992.3424,6,TRUE,0,0,0,FALSE,164.315292358398,140.412979125977
"143",234,1995,1,1,1,46,"Israel",47,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,44,15.5284071787666,18103.66252,6,TRUE,0,0,0,FALSE,164.315292358398,140.412979125977
"144",234,1996,1,1,1,47,"Israel",48,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,34,15.5545722381919,19324.63936,6,TRUE,0,0,0,FALSE,164.315292358398,140.412979125977
"145",234,2000,1,1,1,0,"Israel",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,66,15.6543126335256,21043.57493,6,TRUE,0,0,0,FALSE,164.315292358398,140.412979125977
"146",234,2000,1,1,1,0,"Israel",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,30,15.6543126335256,21043.57493,6,TRUE,0,0,0,FALSE,164.315292358398,140.412979125977
"147",234,2001,1,1,1,1,"Israel",2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,47,15.6778838065203,20306.93224,6,TRUE,0,0,0,FALSE,164.315292358398,140.412979125977
"148",234,2001,1,1,1,1,"Israel",2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,27,15.6778838065203,20306.93224,6,TRUE,0,0,0,FALSE,164.315292358398,140.412979125977
